number_of_match,team_home,team_away,score_home,score_away,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,fouls_home,fouls_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,last_season_position_home,last_season_position_away
139,Manchester United,Leeds United,6.0,2.0,42.0,58.0,26.0,17.0,14.0,4.0,6.0,6.0,6.0,7.0,11.0,13.0,6.0,6.0,0.0,0.0,6.0,5.0,10.0,4.0,19.0,14.0,7.0,3.0,354.0,478.0,273.0,398.0,14.0,30.0,5.0,7.0,19.0,4.0,61.0,43.0,17.0,18.0,19.0,16.0,10.0,13.0,3,18
245,Arsenal,Leeds United,4.0,2.0,46.0,54.0,13.0,9.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,5.0,8.0,17.0,0.0,0.0,15.0,8.0,7.0,4.0,8.0,5.0,5.0,4.0,423.0,498.0,323.0,394.0,19.0,23.0,2.0,2.0,7.0,7.0,39.0,39.0,12.0,14.0,5.0,10.0,16.0,11.0,8,18
373,Southampton,Leeds United,0.0,2.0,51.0,49.0,18.0,15.0,3.0,7.0,11.0,6.0,4.0,2.0,4.0,4.0,10.0,12.0,0.0,0.0,12.0,9.0,7.0,13.0,6.0,7.0,12.0,8.0,392.0,375.0,324.0,280.0,15.0,28.0,3.0,2.0,9.0,7.0,54.0,67.0,10.0,16.0,23.0,35.0,13.0,15.0,11,18
200,Newcastle United,Leeds United,1.0,2.0,42.0,58.0,22.0,9.0,5.0,2.0,10.0,4.0,7.0,3.0,9.0,4.0,10.0,15.0,0.0,0.0,12.0,9.0,8.0,13.0,9.0,8.0,13.0,1.0,313.0,450.0,222.0,330.0,12.0,36.0,5.0,2.0,16.0,8.0,64.0,59.0,25.0,27.0,11.0,15.0,6.0,8.0,13,18
106,Chelsea,Leeds United,3.0,1.0,46.0,54.0,23.0,8.0,11.0,3.0,7.0,4.0,5.0,1.0,8.0,4.0,12.0,9.0,0.0,0.0,9.0,12.0,6.0,8.0,19.0,5.0,4.0,3.0,408.0,481.0,318.0,395.0,17.0,22.0,8.0,1.0,12.0,13.0,52.0,66.0,11.0,11.0,20.0,30.0,14.0,6.0,4,18
216,Leicester City,Leeds United,1.0,3.0,51.0,49.0,18.0,8.0,8.0,7.0,4.0,0.0,6.0,1.0,5.0,4.0,17.0,16.0,0.0,0.0,16.0,17.0,4.0,7.0,7.0,7.0,11.0,1.0,404.0,389.0,303.0,281.0,17.0,12.0,2.0,2.0,12.0,4.0,65.0,59.0,22.0,12.0,15.0,27.0,14.0,19.0,5,18
52,Aston Villa,Leeds United,0.0,3.0,41.0,59.0,12.0,27.0,4.0,9.0,5.0,13.0,3.0,5.0,6.0,5.0,14.0,17.0,0.0,0.0,17.0,14.0,12.0,6.0,7.0,20.0,5.0,7.0,305.0,445.0,217.0,367.0,26.0,39.0,2.0,5.0,12.0,6.0,60.0,46.0,17.0,13.0,14.0,14.0,13.0,12.0,17,18
249,Wolverhampton,Leeds United,1.0,0.0,41.0,59.0,15.0,18.0,5.0,7.0,5.0,5.0,5.0,6.0,7.0,9.0,13.0,8.0,0.0,0.0,7.0,11.0,8.0,6.0,5.0,15.0,10.0,3.0,308.0,440.0,234.0,353.0,19.0,32.0,1.0,10.0,6.0,4.0,42.0,50.0,12.0,19.0,17.0,18.0,10.0,11.0,7,18
310,Fulham,Wolverhampton,0.0,1.0,50.0,50.0,14.0,7.0,3.0,3.0,7.0,4.0,4.0,0.0,3.0,4.0,11.0,8.0,0.0,0.0,8.0,11.0,13.0,11.0,9.0,5.0,5.0,2.0,439.0,452.0,369.0,376.0,39.0,26.0,9.0,6.0,5.0,8.0,55.0,54.0,24.0,16.0,18.0,19.0,9.0,13.0,18,7
210,Crystal Palace,Wolverhampton,1.0,0.0,47.0,53.0,11.0,6.0,2.0,4.0,6.0,1.0,3.0,1.0,1.0,6.0,7.0,10.0,0.0,0.0,10.0,6.0,5.0,9.0,5.0,4.0,6.0,2.0,518.0,560.0,450.0,493.0,27.0,15.0,1.0,8.0,11.0,13.0,43.0,52.0,9.0,8.0,14.0,25.0,8.0,6.0,14,7
110,Liverpool,Wolverhampton,4.0,0.0,61.0,39.0,11.0,9.0,6.0,3.0,4.0,5.0,1.0,1.0,4.0,6.0,8.0,14.0,0.0,0.0,13.0,8.0,5.0,7.0,7.0,6.0,4.0,3.0,626.0,395.0,564.0,333.0,18.0,32.0,3.0,6.0,10.0,6.0,41.0,42.0,7.0,9.0,12.0,19.0,5.0,13.0,1,7
29,West Ham,Wolverhampton,4.0,0.0,37.0,63.0,15.0,11.0,7.0,2.0,7.0,4.0,1.0,5.0,1.0,3.0,7.0,11.0,0.0,0.0,11.0,7.0,7.0,5.0,13.0,4.0,2.0,7.0,367.0,626.0,280.0,543.0,29.0,25.0,7.0,5.0,16.0,20.0,70.0,65.0,19.0,22.0,24.0,17.0,12.0,8.0,16,7
349,West Bromwich Albion,Wolverhampton,1.0,1.0,42.0,58.0,10.0,20.0,4.0,10.0,5.0,6.0,1.0,4.0,5.0,6.0,17.0,11.0,0.0,0.0,10.0,16.0,7.0,9.0,6.0,13.0,4.0,7.0,339.0,467.0,246.0,361.0,26.0,21.0,5.0,7.0,6.0,13.0,54.0,69.0,17.0,20.0,21.0,20.0,10.0,7.0,18,7
369,Tottenham,Wolverhampton,2.0,0.0,62.0,38.0,24.0,15.0,13.0,3.0,9.0,7.0,2.0,5.0,10.0,3.0,8.0,11.0,0.0,0.0,11.0,8.0,7.0,8.0,15.0,12.0,9.0,3.0,584.0,360.0,511.0,298.0,34.0,21.0,3.0,3.0,11.0,10.0,51.0,51.0,18.0,13.0,11.0,20.0,7.0,13.0,6,7
8,Sheffield United,Wolverhampton,0.0,2.0,55.0,45.0,9.0,11.0,2.0,4.0,5.0,5.0,2.0,2.0,12.0,5.0,13.0,7.0,0.0,0.0,7.0,13.0,6.0,6.0,8.0,7.0,1.0,4.0,460.0,391.0,373.0,307.0,29.0,46.0,7.0,6.0,6.0,14.0,59.0,69.0,31.0,28.0,16.0,14.0,9.0,13.0,18,7
169,Brighton,Wolverhampton,3.0,3.0,55.0,45.0,13.0,11.0,4.0,4.0,3.0,4.0,6.0,3.0,5.0,7.0,13.0,8.0,0.0,0.0,7.0,13.0,4.0,10.0,10.0,7.0,3.0,4.0,548.0,461.0,474.0,382.0,28.0,28.0,8.0,2.0,7.0,16.0,54.0,51.0,19.0,9.0,21.0,13.0,15.0,10.0,15,7
141,Burnley,Wolverhampton,2.0,1.0,36.0,64.0,10.0,15.0,4.0,3.0,5.0,5.0,1.0,7.0,1.0,7.0,11.0,15.0,0.0,0.0,15.0,11.0,10.0,11.0,6.0,9.0,4.0,6.0,260.0,463.0,172.0,384.0,27.0,36.0,3.0,6.0,5.0,14.0,52.0,48.0,18.0,12.0,14.0,11.0,10.0,15.0,10,7
289,Manchester City,Wolverhampton,4.0,1.0,72.0,28.0,22.0,6.0,10.0,1.0,4.0,2.0,8.0,3.0,10.0,2.0,9.0,5.0,0.0,0.0,5.0,8.0,4.0,9.0,18.0,5.0,4.0,1.0,798.0,309.0,736.0,257.0,38.0,24.0,2.0,1.0,16.0,12.0,48.0,45.0,13.0,8.0,14.0,17.0,7.0,7.0,2,7
376,Everton,Wolverhampton,1.0,0.0,41.0,59.0,14.0,9.0,4.0,3.0,4.0,2.0,6.0,4.0,7.0,12.0,11.0,11.0,0.0,0.0,11.0,11.0,7.0,3.0,9.0,5.0,5.0,4.0,377.0,528.0,299.0,446.0,28.0,30.0,6.0,5.0,13.0,19.0,69.0,52.0,24.0,10.0,21.0,12.0,10.0,11.0,12,7
51,Leeds United,Wolverhampton,0.0,1.0,68.0,32.0,13.0,7.0,2.0,3.0,7.0,1.0,4.0,3.0,8.0,3.0,13.0,12.0,0.0,0.0,11.0,13.0,7.0,12.0,13.0,4.0,0.0,3.0,553.0,269.0,461.0,180.0,40.0,28.0,8.0,2.0,7.0,14.0,41.0,61.0,10.0,20.0,14.0,14.0,12.0,21.0,18,7
160,Manchester United,Wolverhampton,1.0,0.0,58.0,42.0,11.0,9.0,3.0,5.0,5.0,2.0,3.0,2.0,2.0,2.0,11.0,7.0,0.0,0.0,7.0,11.0,5.0,12.0,6.0,7.0,5.0,2.0,611.0,439.0,534.0,357.0,30.0,29.0,4.0,4.0,11.0,7.0,46.0,43.0,13.0,9.0,15.0,16.0,15.0,11.0,3,7
99,Arsenal,Wolverhampton,1.0,2.0,56.0,44.0,13.0,11.0,2.0,5.0,7.0,2.0,4.0,4.0,8.0,4.0,13.0,13.0,0.0,0.0,12.0,12.0,3.0,9.0,10.0,9.0,3.0,2.0,494.0,405.0,420.0,325.0,26.0,38.0,3.0,2.0,2.0,10.0,43.0,48.0,16.0,15.0,13.0,12.0,9.0,12.0,8,7
243,Southampton,Wolverhampton,1.0,2.0,51.0,49.0,7.0,10.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,6.0,10.0,9.0,0.0,0.0,9.0,8.0,7.0,3.0,4.0,6.0,3.0,4.0,476.0,448.0,376.0,337.0,10.0,28.0,2.0,3.0,9.0,8.0,58.0,43.0,17.0,18.0,23.0,9.0,14.0,13.0,11,7
262,Newcastle United,Wolverhampton,1.0,1.0,48.0,52.0,19.0,14.0,7.0,4.0,6.0,7.0,6.0,3.0,3.0,5.0,11.0,13.0,0.0,0.0,13.0,10.0,9.0,8.0,11.0,7.0,8.0,7.0,388.0,423.0,326.0,339.0,25.0,40.0,4.0,6.0,12.0,19.0,55.0,64.0,13.0,21.0,18.0,14.0,14.0,6.0,13,7
204,Chelsea,Wolverhampton,0.0,0.0,79.0,21.0,14.0,4.0,5.0,0.0,5.0,4.0,4.0,0.0,12.0,1.0,14.0,7.0,0.0,0.0,7.0,14.0,7.0,8.0,9.0,2.0,5.0,2.0,898.0,242.0,832.0,174.0,22.0,21.0,6.0,1.0,6.0,9.0,40.0,41.0,13.0,13.0,15.0,5.0,6.0,16.0,4,7
79,Leicester City,Wolverhampton,1.0,0.0,50.0,50.0,10.0,8.0,3.0,2.0,4.0,5.0,3.0,1.0,6.0,3.0,12.0,8.0,0.0,0.0,7.0,11.0,7.0,12.0,6.0,4.0,4.0,4.0,492.0,505.0,406.0,415.0,20.0,34.0,2.0,6.0,5.0,6.0,42.0,51.0,10.0,17.0,20.0,17.0,5.0,10.0,5,7
271,Aston Villa,Wolverhampton,0.0,0.0,49.0,51.0,9.0,10.0,1.0,2.0,5.0,6.0,3.0,2.0,5.0,3.0,13.0,13.0,0.0,0.0,13.0,12.0,9.0,9.0,6.0,5.0,3.0,5.0,410.0,424.0,319.0,350.0,30.0,30.0,3.0,5.0,6.0,8.0,57.0,46.0,16.0,15.0,23.0,12.0,7.0,13.0,17,7
331,Fulham,Tottenham,0.0,1.0,60.0,40.0,11.0,9.0,3.0,2.0,7.0,5.0,1.0,2.0,4.0,1.0,13.0,9.0,0.0,0.0,9.0,12.0,7.0,11.0,7.0,5.0,4.0,4.0,544.0,378.0,451.0,274.0,28.0,32.0,5.0,1.0,19.0,10.0,51.0,56.0,12.0,13.0,11.0,21.0,14.0,7.0,18,6
119,Crystal Palace,Tottenham,1.0,1.0,43.0,57.0,16.0,14.0,5.0,6.0,5.0,5.0,6.0,3.0,4.0,7.0,15.0,11.0,0.0,0.0,10.0,14.0,8.0,6.0,11.0,7.0,5.0,7.0,344.0,457.0,273.0,365.0,32.0,32.0,5.0,2.0,7.0,5.0,50.0,49.0,22.0,10.0,11.0,20.0,16.0,4.0,14,6
129,Liverpool,Tottenham,2.0,1.0,76.0,24.0,17.0,8.0,11.0,2.0,1.0,6.0,5.0,0.0,7.0,4.0,8.0,9.0,0.0,0.0,8.0,7.0,7.0,5.0,15.0,5.0,2.0,3.0,813.0,254.0,718.0,156.0,32.0,18.0,3.0,1.0,8.0,4.0,47.0,52.0,19.0,15.0,12.0,26.0,15.0,14.0,1,6
254,West Ham,Tottenham,2.0,1.0,31.0,69.0,4.0,20.0,4.0,4.0,0.0,13.0,0.0,3.0,5.0,7.0,14.0,7.0,0.0,0.0,7.0,11.0,15.0,8.0,4.0,8.0,0.0,12.0,253.0,569.0,156.0,471.0,22.0,14.0,3.0,6.0,8.0,11.0,61.0,58.0,23.0,20.0,23.0,16.0,13.0,7.0,16,6
78,West Bromwich Albion,Tottenham,0.0,1.0,41.0,59.0,12.0,19.0,2.0,5.0,7.0,6.0,3.0,8.0,9.0,6.0,17.0,12.0,0.0,0.0,12.0,14.0,7.0,8.0,7.0,13.0,5.0,6.0,340.0,508.0,226.0,397.0,22.0,27.0,6.0,7.0,11.0,7.0,73.0,54.0,31.0,17.0,19.0,16.0,11.0,8.0,18,6
194,Sheffield United,Tottenham,1.0,3.0,42.0,58.0,15.0,14.0,5.0,5.0,3.0,4.0,7.0,5.0,5.0,7.0,13.0,4.0,0.0,0.0,4.0,13.0,5.0,5.0,7.0,5.0,8.0,9.0,413.0,580.0,321.0,481.0,17.0,21.0,4.0,2.0,8.0,12.0,56.0,59.0,26.0,17.0,19.0,17.0,13.0,11.0,18,6
218,Brighton,Tottenham,1.0,0.0,43.0,57.0,16.0,8.0,5.0,4.0,7.0,1.0,4.0,3.0,9.0,2.0,11.0,11.0,0.0,0.0,11.0,11.0,4.0,10.0,11.0,3.0,5.0,5.0,407.0,556.0,327.0,455.0,19.0,28.0,9.0,3.0,7.0,16.0,44.0,51.0,7.0,11.0,19.0,13.0,21.0,10.0,15,6
61,Burnley,Tottenham,0.0,1.0,38.0,62.0,13.0,9.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,5.0,9.0,7.0,0.0,0.0,7.0,8.0,7.0,7.0,3.0,8.0,10.0,1.0,364.0,595.0,270.0,501.0,35.0,27.0,5.0,3.0,7.0,7.0,55.0,52.0,26.0,27.0,15.0,11.0,14.0,12.0,10,6
241,Manchester City,Tottenham,3.0,0.0,60.0,40.0,15.0,7.0,6.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,12.0,13.0,0.0,0.0,13.0,12.0,3.0,6.0,11.0,3.0,4.0,4.0,698.0,456.0,635.0,391.0,21.0,18.0,2.0,1.0,17.0,20.0,60.0,64.0,9.0,9.0,21.0,23.0,8.0,8.0,2,6
320,Everton,Tottenham,2.0,2.0,53.0,47.0,18.0,12.0,7.0,3.0,8.0,4.0,3.0,5.0,6.0,3.0,8.0,8.0,0.0,0.0,8.0,8.0,6.0,11.0,12.0,7.0,6.0,5.0,502.0,450.0,394.0,339.0,21.0,24.0,3.0,2.0,5.0,7.0,53.0,52.0,18.0,18.0,22.0,19.0,8.0,7.0,12,6
353,Leeds United,Tottenham,3.0,1.0,53.0,47.0,16.0,11.0,7.0,3.0,5.0,4.0,4.0,4.0,8.0,6.0,12.0,10.0,0.0,0.0,10.0,12.0,6.0,9.0,12.0,7.0,4.0,4.0,442.0,395.0,352.0,296.0,18.0,19.0,6.0,2.0,8.0,11.0,60.0,51.0,22.0,13.0,20.0,15.0,13.0,6.0,18,6
40,Manchester United,Tottenham,1.0,6.0,38.0,62.0,5.0,22.0,2.0,8.0,2.0,6.0,1.0,8.0,2.0,4.0,14.0,11.0,1.0,0.0,11.0,13.0,6.0,4.0,2.0,16.0,3.0,6.0,416.0,672.0,348.0,606.0,15.0,32.0,2.0,2.0,17.0,11.0,53.0,50.0,10.0,3.0,15.0,23.0,11.0,12.0,3,6
286,Arsenal,Tottenham,2.0,1.0,53.0,47.0,13.0,6.0,3.0,3.0,8.0,2.0,2.0,1.0,6.0,3.0,12.0,14.0,0.0,1.0,13.0,12.0,1.0,6.0,6.0,4.0,7.0,2.0,519.0,482.0,449.0,396.0,28.0,35.0,2.0,2.0,9.0,12.0,53.0,65.0,11.0,23.0,20.0,18.0,11.0,6.0,8,6
16,Southampton,Tottenham,2.0,5.0,53.0,47.0,14.0,9.0,7.0,6.0,5.0,1.0,2.0,2.0,3.0,2.0,17.0,18.0,0.0,0.0,17.0,14.0,1.0,9.0,9.0,7.0,5.0,2.0,460.0,419.0,354.0,303.0,19.0,25.0,0.0,0.0,11.0,8.0,52.0,61.0,16.0,31.0,8.0,8.0,8.0,5.0,11,6
305,Newcastle United,Tottenham,2.0,2.0,41.0,59.0,22.0,11.0,6.0,5.0,7.0,4.0,9.0,2.0,7.0,3.0,13.0,14.0,0.0,0.0,14.0,13.0,9.0,6.0,17.0,7.0,5.0,4.0,348.0,521.0,257.0,427.0,34.0,17.0,8.0,2.0,11.0,15.0,53.0,65.0,17.0,23.0,11.0,14.0,5.0,14.0,13,6
98,Chelsea,Tottenham,0.0,0.0,60.0,40.0,13.0,5.0,3.0,1.0,7.0,3.0,3.0,1.0,3.0,3.0,20.0,9.0,0.0,0.0,9.0,19.0,3.0,10.0,9.0,2.0,4.0,3.0,657.0,438.0,587.0,354.0,31.0,27.0,7.0,2.0,6.0,9.0,41.0,44.0,13.0,14.0,13.0,5.0,9.0,9.0,4,6
386,Leicester City,Tottenham,2.0,4.0,47.0,53.0,10.0,11.0,6.0,4.0,2.0,2.0,2.0,5.0,8.0,7.0,9.0,8.0,0.0,0.0,7.0,8.0,4.0,7.0,6.0,9.0,4.0,2.0,444.0,492.0,340.0,397.0,21.0,20.0,4.0,6.0,9.0,15.0,54.0,57.0,11.0,16.0,28.0,18.0,17.0,11.0,5,6
187,Aston Villa,Tottenham,0.0,2.0,50.0,50.0,8.0,9.0,1.0,3.0,2.0,3.0,5.0,3.0,5.0,8.0,18.0,13.0,0.0,0.0,13.0,18.0,4.0,4.0,4.0,6.0,4.0,3.0,416.0,421.0,322.0,333.0,19.0,20.0,3.0,3.0,9.0,19.0,64.0,74.0,18.0,19.0,24.0,18.0,12.0,8.0,17,6
152,Wolverhampton,Tottenham,1.0,1.0,55.0,45.0,11.0,6.0,6.0,3.0,2.0,2.0,3.0,1.0,9.0,2.0,20.0,13.0,0.0,0.0,13.0,20.0,3.0,4.0,7.0,4.0,4.0,2.0,542.0,466.0,464.0,367.0,41.0,22.0,5.0,2.0,14.0,6.0,68.0,59.0,21.0,19.0,21.0,14.0,12.0,11.0,7,6
361,Fulham,Burnley,0.0,2.0,68.0,32.0,21.0,14.0,3.0,5.0,11.0,6.0,7.0,3.0,8.0,4.0,11.0,10.0,0.0,0.0,8.0,11.0,7.0,12.0,12.0,10.0,9.0,4.0,521.0,253.0,393.0,121.0,29.0,22.0,9.0,5.0,15.0,5.0,77.0,69.0,38.0,37.0,16.0,17.0,11.0,11.0,18,10
240,Crystal Palace,Burnley,0.0,3.0,53.0,47.0,13.0,16.0,3.0,4.0,3.0,6.0,7.0,6.0,7.0,4.0,15.0,14.0,0.0,0.0,14.0,15.0,6.0,7.0,8.0,8.0,5.0,8.0,427.0,390.0,326.0,284.0,25.0,38.0,5.0,5.0,12.0,11.0,64.0,70.0,22.0,28.0,16.0,17.0,5.0,12.0,14,10
185,Liverpool,Burnley,0.0,1.0,72.0,28.0,27.0,6.0,6.0,4.0,10.0,2.0,11.0,0.0,12.0,0.0,11.0,8.0,0.0,0.0,7.0,10.0,5.0,15.0,16.0,5.0,11.0,1.0,686.0,274.0,588.0,183.0,33.0,37.0,3.0,1.0,7.0,3.0,35.0,44.0,15.0,21.0,6.0,10.0,4.0,14.0,1,10
190,West Ham,Burnley,1.0,0.0,45.0,55.0,15.0,10.0,4.0,2.0,6.0,3.0,5.0,5.0,7.0,4.0,12.0,9.0,0.0,0.0,9.0,11.0,7.0,6.0,12.0,3.0,3.0,7.0,364.0,454.0,265.0,335.0,28.0,32.0,5.0,4.0,18.0,6.0,65.0,56.0,31.0,26.0,8.0,13.0,10.0,15.0,16,10
50,West Bromwich Albion,Burnley,0.0,0.0,57.0,43.0,13.0,9.0,6.0,4.0,5.0,4.0,2.0,1.0,8.0,2.0,15.0,17.0,0.0,0.0,16.0,15.0,6.0,9.0,8.0,6.0,5.0,3.0,477.0,352.0,359.0,240.0,31.0,28.0,6.0,5.0,2.0,9.0,60.0,62.0,29.0,25.0,14.0,13.0,6.0,6.0,18,10
265,Tottenham,Burnley,4.0,0.0,58.0,42.0,16.0,10.0,7.0,3.0,7.0,4.0,2.0,3.0,3.0,4.0,6.0,10.0,0.0,0.0,10.0,6.0,6.0,9.0,9.0,6.0,7.0,4.0,633.0,439.0,530.0,342.0,40.0,28.0,1.0,3.0,17.0,4.0,63.0,47.0,24.0,27.0,12.0,11.0,9.0,12.0,6,10
389,Sheffield United,Burnley,1.0,0.0,43.0,57.0,12.0,10.0,3.0,3.0,7.0,3.0,2.0,4.0,8.0,9.0,11.0,1.0,0.0,0.0,1.0,11.0,13.0,9.0,8.0,7.0,4.0,3.0,361.0,482.0,247.0,346.0,29.0,39.0,5.0,6.0,9.0,8.0,68.0,79.0,39.0,44.0,19.0,16.0,5.0,8.0,18,10
72,Brighton,Burnley,0.0,0.0,59.0,41.0,19.0,4.0,3.0,1.0,7.0,3.0,9.0,0.0,5.0,3.0,11.0,5.0,0.0,0.0,3.0,10.0,5.0,7.0,12.0,3.0,7.0,1.0,530.0,376.0,437.0,285.0,15.0,33.0,11.0,6.0,12.0,5.0,39.0,55.0,13.0,25.0,11.0,14.0,9.0,15.0,15,10
94,Manchester City,Burnley,5.0,0.0,69.0,31.0,19.0,9.0,6.0,1.0,10.0,6.0,3.0,2.0,6.0,4.0,12.0,4.0,0.0,0.0,4.0,12.0,6.0,9.0,13.0,4.0,6.0,5.0,720.0,315.0,642.0,230.0,35.0,18.0,2.0,3.0,8.0,7.0,38.0,47.0,19.0,14.0,7.0,14.0,4.0,12.0,2,10
282,Everton,Burnley,1.0,2.0,66.0,34.0,14.0,14.0,4.0,5.0,5.0,6.0,5.0,3.0,7.0,4.0,9.0,6.0,0.0,0.0,6.0,8.0,7.0,9.0,9.0,7.0,5.0,7.0,547.0,291.0,444.0,198.0,39.0,29.0,9.0,3.0,5.0,11.0,38.0,43.0,19.0,19.0,8.0,6.0,7.0,13.0,12,10
149,Leeds United,Burnley,1.0,0.0,51.0,49.0,11.0,14.0,4.0,6.0,5.0,4.0,2.0,4.0,4.0,12.0,8.0,14.0,0.0,0.0,14.0,8.0,9.0,9.0,6.0,10.0,5.0,4.0,424.0,378.0,315.0,271.0,28.0,31.0,1.0,6.0,8.0,9.0,57.0,46.0,22.0,18.0,17.0,11.0,8.0,6.0,18,10
325,Manchester United,Burnley,3.0,1.0,69.0,31.0,17.0,10.0,9.0,3.0,4.0,4.0,4.0,3.0,8.0,3.0,9.0,12.0,0.0,0.0,10.0,9.0,5.0,7.0,15.0,6.0,2.0,4.0,610.0,266.0,540.0,196.0,32.0,24.0,7.0,3.0,15.0,4.0,51.0,44.0,14.0,16.0,13.0,15.0,4.0,12.0,3,10
121,Arsenal,Burnley,0.0,1.0,65.0,35.0,18.0,10.0,6.0,2.0,6.0,5.0,6.0,3.0,13.0,4.0,5.0,11.0,1.0,0.0,10.0,5.0,11.0,5.0,12.0,7.0,6.0,3.0,557.0,307.0,462.0,220.0,24.0,30.0,7.0,6.0,4.0,4.0,36.0,46.0,10.0,25.0,12.0,12.0,8.0,17.0,8,10
304,Southampton,Burnley,3.0,2.0,53.0,47.0,24.0,7.0,9.0,5.0,3.0,2.0,12.0,0.0,6.0,7.0,11.0,10.0,0.0,0.0,10.0,10.0,4.0,6.0,12.0,5.0,12.0,2.0,424.0,352.0,324.0,243.0,18.0,22.0,3.0,3.0,15.0,6.0,64.0,52.0,26.0,18.0,14.0,18.0,8.0,10.0,11,10
35,Newcastle United,Burnley,3.0,1.0,48.0,52.0,10.0,7.0,5.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,13.0,17.0,0.0,0.0,17.0,13.0,4.0,6.0,6.0,6.0,4.0,1.0,416.0,455.0,310.0,338.0,28.0,32.0,4.0,4.0,9.0,3.0,51.0,60.0,23.0,33.0,5.0,13.0,5.0,10.0,13,10
215,Chelsea,Burnley,2.0,0.0,71.0,29.0,19.0,1.0,8.0,0.0,9.0,1.0,2.0,0.0,4.0,2.0,7.0,9.0,0.0,0.0,9.0,7.0,4.0,17.0,11.0,1.0,8.0,0.0,723.0,287.0,627.0,187.0,34.0,30.0,3.0,2.0,9.0,6.0,44.0,50.0,13.0,22.0,13.0,15.0,9.0,10.0,4,10
19,Leicester City,Burnley,4.0,2.0,68.0,32.0,14.0,16.0,6.0,5.0,2.0,8.0,6.0,3.0,15.0,4.0,11.0,13.0,0.0,0.0,12.0,11.0,9.0,4.0,11.0,11.0,3.0,5.0,621.0,292.0,526.0,199.0,25.0,20.0,5.0,7.0,4.0,7.0,47.0,59.0,18.0,30.0,13.0,12.0,11.0,12.0,5,10
131,Aston Villa,Burnley,0.0,0.0,59.0,41.0,27.0,6.0,7.0,4.0,11.0,2.0,9.0,0.0,10.0,1.0,17.0,19.0,0.0,0.0,18.0,16.0,4.0,15.0,18.0,3.0,9.0,3.0,388.0,273.0,283.0,166.0,27.0,27.0,8.0,2.0,16.0,4.0,68.0,62.0,28.0,25.0,6.0,19.0,9.0,16.0,17,10
337,Wolverhampton,Burnley,0.0,4.0,59.0,41.0,12.0,14.0,2.0,7.0,5.0,6.0,5.0,1.0,8.0,5.0,8.0,9.0,0.0,0.0,8.0,8.0,8.0,7.0,4.0,8.0,8.0,6.0,474.0,325.0,369.0,233.0,28.0,25.0,5.0,6.0,9.0,12.0,53.0,56.0,20.0,22.0,16.0,15.0,13.0,12.0,7,10
384,Fulham,Newcastle United,0.0,2.0,64.0,36.0,14.0,10.0,0.0,4.0,7.0,3.0,7.0,3.0,5.0,4.0,12.0,6.0,0.0,0.0,6.0,12.0,3.0,11.0,8.0,5.0,6.0,5.0,596.0,333.0,537.0,270.0,26.0,23.0,5.0,2.0,7.0,0.0,38.0,35.0,7.0,10.0,18.0,13.0,10.0,10.0,18,13
92,Crystal Palace,Newcastle United,0.0,2.0,57.0,43.0,12.0,14.0,3.0,7.0,8.0,5.0,1.0,2.0,7.0,3.0,9.0,10.0,0.0,0.0,10.0,9.0,4.0,10.0,8.0,7.0,4.0,7.0,503.0,375.0,413.0,276.0,34.0,38.0,8.0,4.0,10.0,4.0,63.0,59.0,28.0,23.0,15.0,24.0,9.0,12.0,14,13
334,Liverpool,Newcastle United,1.0,1.0,69.0,31.0,22.0,7.0,9.0,4.0,8.0,1.0,5.0,2.0,6.0,3.0,9.0,7.0,0.0,0.0,6.0,9.0,4.0,13.0,13.0,6.0,9.0,1.0,793.0,350.0,718.0,282.0,21.0,35.0,7.0,4.0,10.0,14.0,45.0,48.0,8.0,9.0,21.0,15.0,8.0,12.0,1,13
5,West Ham,Newcastle United,0.0,2.0,58.0,42.0,15.0,15.0,3.0,2.0,5.0,7.0,7.0,6.0,8.0,7.0,13.0,7.0,0.0,0.0,7.0,11.0,7.0,3.0,10.0,10.0,5.0,5.0,474.0,342.0,393.0,266.0,21.0,34.0,4.0,7.0,5.0,9.0,41.0,57.0,17.0,25.0,14.0,13.0,7.0,5.0,16,13
273,West Bromwich Albion,Newcastle United,0.0,0.0,53.0,47.0,13.0,9.0,3.0,5.0,6.0,2.0,4.0,2.0,9.0,7.0,11.0,10.0,0.0,0.0,10.0,11.0,5.0,15.0,8.0,7.0,5.0,2.0,396.0,365.0,295.0,246.0,36.0,19.0,8.0,2.0,13.0,4.0,69.0,59.0,35.0,27.0,11.0,17.0,11.0,11.0,18,13
